date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:49:23	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-747%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/pace/pace.min.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/pace/pace.min.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/vendors_css.css)
09:49:23	16070/16070	---MCZ	200	added ('OK')	text/css	etag:W/%225af398f0-3ec6%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/fullcalendar.min.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/vendors_css.css)
09:49:24	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc5e4-3835%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/weather-icons/weather-icons.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/weather-icons/weather-icons.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/vendors_css.css)
09:49:24	83749/83749	---MCZ	200	added ('OK')	text/css	etag:W/%225fd27b32-14725%22	https://eduadmin-template.multipurposethemes.com/bs4/main/css/style_rtl.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/css/style_rtl.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:24	485469/485469	---MCZ	200	added ('OK')	text/css	etag:W/%225fd284a2-7685d%22	https://eduadmin-template.multipurposethemes.com/bs4/main/css/color_theme.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/css/color_theme.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:24	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22596abfa0-9226%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/font-awesome/css/font-awesome.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/font-awesome/css/font-awesome.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:25	57193/57193	---MCZ	200	added ('OK')	text/css	etag:W/%22596e9460-df69%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/Ionicons/css/ionicons.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/Ionicons/css/ionicons.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:25	17504/17504	---MCZ	200	added ('OK')	text/css	etag:W/%225ac6b988-4460%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/themify-icons/themify-icons.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/themify-icons/themify-icons.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:25	49518/49518	---MCZ	200	added ('OK')	text/css	etag:W/%225a03b96c-c16e%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/linea-icons/linea.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/linea-icons/linea.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:26	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994eb2e-3ab4%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/glyphicons/glyphicon.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/glyphicons/glyphicon.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:26	37848/37848	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ba8c-93d8%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/flag-icon-css/css/flag-icon.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/flag-icon-css/css/flag-icon.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:26	108810/108810	---MCZ	200	added ('OK')	text/css	etag:W/%225a03c62c-1a90a%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/material-design-iconic-font/css/materialdesignicons.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/material-design-iconic-font/css/materialdesignicons.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:26	10561/10561	---MCZ	200	added ('OK')	text/css	etag:W/%225a332ab4-2941%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/simple-line-icons/css/simple-line-icons.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:27	17969/17969	---MCZ	200	added ('OK')	text/css	etag:W/%225b32a45a-4631%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/cryptocoins-master/cryptocoins.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/cryptocoins-master/cryptocoins.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:27	23146/23146	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-5a6a%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/weather-icons/css/weather-icons.min.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/weather-icons/css/weather-icons.min.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:27	106949/106949	---MCZ	200	added ('OK')	text/css	etag:W/%225ba5cb5a-1a1c5%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/iconsmind/style.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/iconsmind/style.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:28	106814/106814	---MCZ	200	added ('OK')	text/css	etag:W/%225ee7f426-1a13e%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/icons/icomoon/style.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/icons/icomoon/style.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:28	78544/78544	---MCZ	200	added ('OK')	text/css	etag:W/%225b258e0e-132d0%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/animate/animate.css	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/animate/animate.css	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:29	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%225e167ee0-bce3%22	https://eduadmin-template.multipurposethemes.com/bs4/images/user-info.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/user-info.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:29	19672/19672	---M--	200	added ('OK')	image/jpeg	etag:%225ee905ec-4cd8%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/5.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/5.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app_chat.html)
09:49:29	19636/19636	---M--	200	added ('OK')	image/jpeg	etag:%225ee905e8-4cb4%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/6.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/6.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app_chat.html)
09:49:29	21875/21875	---M--	200	added ('OK')	image/jpeg	etag:%225ee905e6-5573%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/7.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/7.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app_chat.html)
09:49:29	237649/237649	---M--	200	added ('OK')	image/gif	etag:%225f7b5d9e-3a051%22	https://eduadmin-template.multipurposethemes.com/bs4/images/preloaders/1.gif	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/preloaders/1.gif	(from https://eduadmin-template.multipurposethemes.com/bs4/main/css/style.css)
09:49:30	94617/94617	---M--	200	added ('OK')	image/jpeg	etag:%225f17244a-17199%22	https://eduadmin-template.multipurposethemes.com/bs4/images/1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/mailbox.html)
09:49:30	14642/14642	---MCZ	200	added ('OK')	application/javascript	etag:W/%22598108b2-3932%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/iCheck/icheck.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/iCheck/icheck.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/mailbox.html)
09:49:30	211107/211107	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599c6c02-338a3%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.all.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/mailbox.html)
09:49:31	1852/1852	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fad7ef0-73c%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/mailbox.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/mailbox.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/mailbox.html)
09:49:31	152/152	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b109c04-98%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/form-compose.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/form-compose.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/mailbox.html)
09:49:32	1020/1020	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b2d8d2c-3fc%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/extra_taskboard.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/extra_taskboard.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_taskboard.html)
09:49:32	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a161178-7f20a%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/jquery-ui/jquery-ui.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/jquery-ui/jquery-ui.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_taskboard.html)
09:49:32	4081/4081	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fad7ef0-ff1%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard2.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard2.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index2.html)
09:49:33	132822/132822	---M--	200	added ('OK')	image/jpeg	etag:%225f935b2a-206d6%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index2.html)
09:49:33	3016/3016	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fad7ef0-bc8%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard3.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard3.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index3.html)
09:49:33	3081/3081	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb71058-c09%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard4.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard4.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index4.html)
09:49:34	41043/41043	---M--	200	added ('OK')	image/png	etag:%225fb71e7e-a053%22	https://eduadmin-template.multipurposethemes.com/bs4/images/bg-5.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/bg-5.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:34	21347/21347	---M--	200	added ('OK')	image/png	etag:%225f9372d8-5363%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-6.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-6.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:34	43600/43600	---M--	200	added ('OK')	image/png	etag:%225f9372dc-aa50%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-5.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-5.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:34	27569/27569	---M--	200	added ('OK')	image/png	etag:%225f93730c-6bb1%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-4.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-4.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:35	29906/29906	---M--	200	added ('OK')	image/png	etag:%225f93731a-74d2%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-3.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/cor-logo-3.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:35	137477/137477	---M--	200	added ('OK')	image/jpeg	etag:%225f935e50-21905%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/4.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/4.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:36	175257/175257	---M--	200	added ('OK')	image/jpeg	etag:%225fb72878-2ac99%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/9.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/9.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:36	170724/170724	---M--	200	added ('OK')	image/jpeg	etag:%225fb728ce-29ae4%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/8.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/8.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:37	6610/6610	---M--	200	added ('OK')	image/png	etag:%225ee90708-19d2%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-16.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-16.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index6.html)
09:49:37	156511/156511	---M--	200	added ('OK')	image/jpeg	etag:%225fb728a2-2635f%22	https://eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/2.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/front-end-img/courses/2.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index5.html)
09:49:37	5931/5931	---M--	200	added ('OK')	image/png	etag:%225ee90700-172b%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-15.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-15.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index6.html)
09:49:37	7686/7686	---M--	200	added ('OK')	image/png	etag:%225ee906fc-1e06%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-13.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-13.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index6.html)
09:49:38	6991/6991	---M--	200	added ('OK')	image/png	etag:%225ee906f6-1b4f%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-12.png	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/avatar-12.png	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index6.html)
09:49:38	1994/1994	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fdbe0b0-7ca%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard6.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/dashboard6.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/index6.html)
09:49:39	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a161178-3dee5%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/jquery-ui/jquery-ui.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_calendar.html)
09:49:39	19942/19942	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b29bdf4-4de6%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/perfect-scrollbar-master/perfect-scrollbar.jquery.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/perfect-scrollbar-master/perfect-scrollbar.jquery.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_calendar.html)
09:49:39	51654/51654	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9cddfa-c9c6%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/lib/moment.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/lib/moment.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_calendar.html)
09:49:40	213774/213774	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9cde30-3430e%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/fullcalendar/fullcalendar.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/extra_calendar.html)
09:49:40	20467/20467	---M--	200	added ('OK')	image/jpeg	etag:%225ee905dc-4ff3%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/default.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/default.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app.html)
09:49:40	22413/22413	---M--	200	added ('OK')	image/jpeg	etag:%225ee905e2-578d%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/8.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/8.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app.html)
09:49:41	21630/21630	---M--	200	added ('OK')	image/jpeg	etag:%225ee905e0-547e%22	https://eduadmin-template.multipurposethemes.com/bs4/images/avatar/9.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/avatar/9.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app.html)
09:49:41	1554/1554	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fad7ef0-612%22	https://eduadmin-template.multipurposethemes.com/bs4/main/js/pages/app-contact.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/main/js/pages/app-contact.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/contact_app.html)
09:49:41	13607/13607	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ad83726-3527%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/prism/prism.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/prism/prism.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/ui_grid.html)
09:49:43	113082/113082	---M--	200	added ('OK')	image/jpeg	etag:%225f172696-1b9ba%22	https://eduadmin-template.multipurposethemes.com/bs4/images/card/img1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/card/img1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:43	235787/235787	---M--	200	added ('OK')	image/jpeg	etag:%225b2d853e-3990b%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/landscape12.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/landscape12.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:43	209070/209070	---M--	200	added ('OK')	image/jpeg	etag:%225b2d847a-330ae%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb-sm/1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb-sm/1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:43	116062/116062	---M--	200	added ('OK')	image/jpeg	etag:%225f1726d8-1c55e%22	https://eduadmin-template.multipurposethemes.com/bs4/images/card/1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/card/1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:43	685470/685470	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83e4-a759e%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/10.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/10.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:44	97761/97761	---M--	200	added ('OK')	image/jpeg	etag:%225f1726ca-17de1%22	https://eduadmin-template.multipurposethemes.com/bs4/images/card/2.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/card/2.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:44	110502/110502	---M--	200	added ('OK')	image/jpeg	etag:%225f1726b6-1afa6%22	https://eduadmin-template.multipurposethemes.com/bs4/images/card/3.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/card/3.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:44	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-4ef8%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:45	3266/3266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbf8c0-cc2%22	https://eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_cards.html)
09:49:47	649048/649048	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8440-9e758%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/1.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/1.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:49	679824/679824	---M--	200	added ('OK')	image/jpeg	etag:%225b2d840e-a5f90%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/6.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/6.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:49	628572/628572	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8418-9975c%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/5.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/5.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:49	560426/560426	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8438-88d2a%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/2.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/2.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:50	854872/854872	---M--	200	added ('OK')	image/jpeg	etag:%225b2d8422-d0b58%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/4.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/4.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:56	592461/592461	---M--	200	added ('OK')	image/jpeg	etag:%225b2d842c-90a4d%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/3.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/3.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
09:49:57	519658/519658	---M--	200	added ('OK')	image/jpeg	etag:%225b2d83f0-7edea%22	https://eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/9.jpg	C:/My%20Web%20Sites/eduadmiin/eduadmin-template.multipurposethemes.com/bs4/images/gallery/thumb/9.jpg	(from https://eduadmin-template.multipurposethemes.com/bs4/main/box_group.html)
